grand_prix,session_type,driver_name,timestamp,message_text
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:18:44.141000Z,B-Bal offset plus half a percent on brakes if you can take it.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:18:45.016000Z,"Brakes, if you can take it at turn 5."
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:20:06.893000Z,Let's just try mid.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:20:07.938000Z,Let's try mid 9 and mid 8.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:20:29.805000Z,"Lance and Stroll too much at 5s, I'm sure."
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:21:04.321000Z,"Race leader Hamilton, turn a half back."
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:21:05.729000Z,I'm back. See you here for the next lap.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:22:58.220000Z,This is just the right but for turn 7.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:24:42.007000Z,Bearman ahead P13.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:24:43.159000Z,Ahead P13. We're still a bit to height.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:24:44.865000Z,Red to high 24s.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:26:40.919000Z,"Stay in this position, Alex."
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:26:48.428000Z,"OK, should I back off at all?"
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:26:54.295000Z,"Yeah, we'll get over it."
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:26:57.537000Z,And Antonelli is five seconds back.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:27:00.225000Z,That Norris is poor behind there.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:27:09.057000Z,"Sorry, go for it."
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:27:12.428000Z,"Yeah, just disgusting."
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:27:30.455000Z,I'll pad to livestock for used soft.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:27:49.484000Z,I'm not going to try anything on the flap for now.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:28:03.735000Z,It's going to be a huge tyre. I can't give you a bad read. Maybe leave the flap.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:28:07.745000Z,"Yeah, I need to yell."
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:28:24.023000Z,"Okay, box, box, soft tyre now, adjust, use tyre."
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:28:55.276000Z,Topus.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:28:56.535000Z,That's Verstappen.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:28:57.281000Z,Verstappen should be alongside.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:28:58.689000Z,Parkside. And there's a seven second gap to Leclerc.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:29:03.148000Z,"Stuck on the fly, then there's a seven second gap to Leclerc."
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:29:30.817000Z,Potential slow car ahead.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:30:05.911000Z,So PSE positive on the delta.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:30:09.601000Z,There's a safety car.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:30:31.148000Z,"OK, there. Good. Weaving."
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:30:54.401000Z,So it will be a double.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:30:55.105000Z,So it would be a double delta.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:30:56.641000Z,That's a 4.5 test exit.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:30:57.623000Z,5 to exit 6.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:31:06.177000Z,"When we get the restart notification, then it's good."
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:31:07.799000Z,"Notification, then it's go race."
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:31:12.620000Z,60 percent. Marshall's on track where you are. Marshall's on track.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:31:58.764000Z,Just a repeat.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:32:00.129000Z,"When we get the information to restart, it'll be go race and then hold 60% throttle until you get the green."
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:32:13.377000Z,Do we have any V-limbs on the car? Can we try something except three?
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:32:18.839000Z,Negative.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:32:34.305000Z,Suggest sacrificing the exit of turn 2.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:32:38.017000Z,"Approved, turn 3."
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:32:42.839000Z,Sacrificing the line at the exit of turn 2 to help turn 3.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:32:57.879000Z,Let's do a double delta.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:33:19.916000Z,Try and get us up to 10.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:33:20.705000Z,Trying to get a proper tap back in the car.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:33:22.945000Z,Lean on it through the high speed.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:33:50.423000Z,Exit turn 40.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:34:02.028000Z,Two laps to go.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:35:23.884000Z,Starter in the last lap.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:36:49.900000Z,"OK, check and plan."
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:37:07.692000Z,"Okay, that's it."
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:37:09.079000Z,Offset mode 13.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:37:09.719000Z,Mode 13 and then...
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:37:15.457000Z,Stay and go race.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:37:17.377000Z,Mode 13. Rewind.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:37:19.489000Z,You are at position 12.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:37:29.217000Z,"OK, I'll actually stick with it."
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:37:30.583000Z,Come with it. That's a...
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:37:31.884000Z,A challenge that one.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:37:33.271000Z,Go on. Hopefully we can...
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:37:37.303000Z,And what's the limitations at the minute? Try and resolve them any time soon.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:37:40.823000Z,See you soon. Thank you for assisting. Thank you for sticking with it.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:37:43.255000Z,Working with it. Might be able to do that something as well.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:37:48.268000Z,"Yeah, let's just hold Rotter when you can."
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:37:51.361000Z,"Just to try and help the pack, or empty the pack."
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:38:05.015000Z,"Alex, well done for persisting with that."
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:38:06.977000Z,We're going to make sure we learn from this and this never happens again for you.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:38:10.775000Z,We thank you out there for fighting with a car that we know is difficult.
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:38:13.484000Z,"Colt, looking forward to coming back stronger in a few weeks' time."
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:38:17.047000Z,Yes!
2026 Barcelona-Catalunya Grand Prix,Race,Alexander Albon,2026-06-14T14:38:18.007000Z,Yes! Extra. Yes!
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T12:55:13.389000Z,Brake check.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T12:59:04.450000Z,Thank you for watching.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:00:35.522000Z,Shallow two percent.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:00:37.016000Z,Two percent. Lewis three seconds behind.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:01:40.162000Z,"OK, HVP 12, position 1, focus."
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:02:11.800000Z,So two burnouts. Confirming two burnouts.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:02:32.536000Z,That'll be strat mode 6.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:03:16.973000Z,And last car approaching the grid.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:03:26.168000Z,B-Bal offset plus one hundred.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:03:35.768000Z,I have understeer at turn 80 and oversteer at turn 90.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:04:36.290000Z,Lower set to 0.5.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:04:37.186000Z,No reset. Point five.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:05:04.536000Z,"Eight ahead, 0.7 behind. Overtake has been enabled."
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:05:27.384000Z,I reckon we're beaming too.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:06:00.045000Z,"Gap 1 ahead, 0.7 behind."
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:06:27.565000Z,"So, Norris at point nine."
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:06:28.504000Z,Nelson Norris at point nine.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:06:29.442000Z,9. He has overtake.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:07:20.834000Z,I'd recommend.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:07:22.690000Z,"If magic, turn 12."
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:07:48.674000Z,1.1 ahead and behind.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:09:10.744000Z,Gap at 0.8 ahead and 1.7 behind.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:10:35.224000Z,Go ahead. 2.5 behind.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:10:37.336000Z,Available 5th entry 9.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:11:29.730000Z,Give me slight in turn 12.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:11:30.456000Z,In turn 12.13 is high.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:13:18.296000Z,You've got a three-second gap behind.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:13:19.576000Z,There's a three second gap behind.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:13:20.386000Z,Gap behind. You're still on your target lap.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:13:22.520000Z,You need to give yourself a bit more free air.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:13:25.293000Z,Drop back. Just look after the tyres. We'll close up later.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:14:44.568000Z,A 2.7 behind.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:14:46.424000Z,And this was a 23.3.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:16:08.152000Z,"1.7, Norris 2.6 behind."
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:16:11.480000Z,"23.4, last lap."
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:17:05.346000Z,"Still recommend 3rd gear, turn 12."
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:17:30.392000Z,Gap behind 2.0.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:17:32.184000Z,1-0 ahead and behind.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:17:33.933000Z,Lewis at 23.5.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:17:53.133000Z,"Norris, 23.3."
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:18:54.040000Z,Set the seat a bit late so we can get going.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:18:58.456000Z,Norris at 2.0.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:20:18.648000Z,Strat mode 7. Free air optimal.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:20:22.018000Z,Enjoy the pitlane now.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:20:38.636000Z,At Norris at 23.6.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:21:12.577000Z,Kimi will just try and eke out this gap a bit more.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:21:42.593000Z,Is that Norris looking at night now?
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:22:48.983000Z,They're giving me some box marks.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:23:17.996000Z,It'll be a double.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:23:20.641000Z,Boost. Press. Exit. Pitlane.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:23:21.857000Z,That's it. Pitlane. Double boost plus.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:23:31.671000Z,Norris car behind.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:23:48.268000Z,That's Norris at point seven.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:24:21.825000Z,1.2 we go. Strat mode 6.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:24:22.785000Z,Strat mode 6.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:24:48.876000Z,Target minus nine.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:24:49.857000Z,Target minus nine. Target minus nine.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:24:53.207000Z,"Offset to Lewis, same tyre."
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:25:10.657000Z,"Lewis and George, both 21.9."
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:26:11.201000Z,Lando Norris 1.4 behind Lewis at 60mph.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:26:13.399000Z,"Lewis, six and a half seconds."
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:26:16.023000Z,"Lewis, 22.1."
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:26:32.193000Z,Norris at 22.2.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:27:32.524000Z,Caps to loose 6.1.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:27:33.463000Z,"6.1, Norris 1.5."
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:27:36.172000Z,Lewis at 22.0.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:27:54.071000Z,"Norris, same lap time."
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:28:54.103000Z,Gap at 5.6. Lewis at 22.2.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:28:59.500000Z,That's a good lap time. Happy with that.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:29:16.545000Z,We have lost a Lewis. Exit.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:29:17.463000Z,Main loss to Lewis. Exit 5-1-10.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:30:17.111000Z,Gap's loose at 5.1.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:30:18.391000Z,"At 5.1, Norris at 2.2."
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:30:20.119000Z,Lewis was 22.4.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:31:39.457000Z,"So 22.6, George, 22.5, Captain Lewis, 4.6."
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:32:01.175000Z,Happy with forcing.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:32:09.089000Z,"A-firm, Kimi."
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:32:10.647000Z,Good lap times.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:33:00.631000Z,Gap at 3.9.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:33:02.231000Z,"George, 22.5, Lewis."
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:33:03.703000Z,"22.5. Lewis, 22.7."
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:34:25.175000Z,"Gap at 3.3, Lewis at 22.9, George 22.7."
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:35:16.801000Z,We have one strike.
2026 Barcelona-Catalunya Grand Prix,Race,Andrea Kimi Antonelli,2026-06-14T13:35:18.444000Z,Strike. Track limits turn 10.
